count,infant_behavior,age,adult_demo
0,TP,older,TP
1,MO,older,MO
4,MO,older,TP
2,MO,older,TP
0,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
3,MO,older,TP
3,MO,older,MO
0,MO,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
0,MO,older,MO
1,MO,older,TP
1,MO,older,TP
2,MO,older,TP
3,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
3,TP,older,TP
7,TP,older,MO
1,TP,older,TP
11,TP,older,TP
0,TP,older,TP
0,TP,older,TP
5,TP,older,MO
5,TP,older,MO
2,TP,older,TP
7,TP,older,MO
7,TP,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
3,TP,older,MO
3,TP,older,TP
0,TP,older,MO
1,TP,older,TP
4,TP,older,TP
6,TP,older,MO
3,TP,older,TP
0,TP,older,MO
4,TP,older,MO
0,TP,older,TP
5,TP,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
2,TP,older,TP
2,TP,older,MO
12,TP,older,TP
1,TP,older,MO
5,TP,older,MO
0,TP,older,MO
2,TP,older,TP
5,TP,older,TP
4,TP,older,TP
1,TP,older,MO
3,TP,older,MO
1,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
2,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,MO
2,TP,older,MO
0,TP,older,MO
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
0,MO,older,TP
0,MO,older,TP
3,TP,older,TP
1,TP,older,TP
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
5,TP,older,TP
1,TP,older,MO
2,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
3,MO,older,TP
3,MO,older,TP
1,MO,older,TP
1,MO,older,MO
0,MO,older,MO
2,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
2,MO,older,MO
0,MO,older,TP
0,TP,older,MO
1,TP,older,MO
1,TP,older,MO
2,TP,older,MO
7,TP,older,MO
1,TP,older,TP
5,TP,older,MO
3,TP,older,TP
3,TP,older,MO
2,TP,older,TP
1,TP,older,MO
0,MO,older,TP
2,MO,older,MO
0,MO,older,TP
2,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
1,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,TP
0,MO,older,MO
0,MO,older,MO
1,MO,older,MO
4,MO,older,TP
0,TP,older,TP
1,TP,older,TP
2,TP,older,TP
1,TP,older,TP
0,TP,older,MO
1,TP,older,TP
2,TP,older,MO
1,TP,older,TP
1,TP,older,MO
2,TP,older,MO
5,TP,older,MO
0,MO,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,MO
1,MO,older,TP
1,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
2,TP,older,MO
1,TP,older,MO
4,TP,older,MO
0,TP,older,TP
1,TP,older,TP
0,TP,older,TP
1,TP,older,MO
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
0,TP,older,TP
1,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
3,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
2,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
0,TP,older,TP
2,TP,older,TP
2,TP,older,MO
1,TP,older,MO
0,TP,older,TP
0,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,TP
2,MO,older,TP
2,MO,older,TP
2,MO,older,TP
1,MO,older,MO
0,TP,older,MO
0,TP,older,TP
1,TP,older,MO
3,TP,older,MO
0,TP,older,TP
1,TP,older,TP
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
0,TP,older,MO
1,TP,older,TP
0,MO,older,MO
0,MO,older,TP
1,MO,older,MO
0,MO,older,TP
0,MO,older,TP
2,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
1,MO,older,TP
0,MO,older,MO
1,TP,older,MO
2,TP,older,TP
5,TP,older,TP
4,TP,older,MO
4,TP,older,MO
7,TP,older,MO
3,TP,older,MO
4,TP,older,TP
1,TP,older,TP
3,TP,older,MO
0,TP,older,MO
1,MO,older,TP
1,MO,older,MO
2,MO,older,TP
2,MO,older,TP
4,MO,older,TP
6,MO,older,TP
2,MO,older,TP
5,MO,older,TP
4,MO,older,TP
2,MO,older,MO
3,MO,older,TP
2,TP,older,TP
2,TP,older,MO
2,TP,older,TP
7,TP,older,MO
8,TP,older,TP
1,TP,older,TP
2,TP,older,MO
2,TP,older,TP
9,TP,older,MO
6,TP,older,TP
3,TP,older,MO
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,TP
0,MO,older,MO
0,MO,older,TP
0,MO,older,TP
1,MO,older,MO
